asset,slot_key,slot_start_ts,slot_end_ts,slot_start_utc,polymarket_resolution,kalshi_resolution,polymarket_settlement_value_usd,kalshi_settlement_value_usd,source,outcome_mismatch,fatal_poly_up_kalshi_no,fatal_poly_down_kalshi_yes,polymarket_benchmark_conflict,kalshi_benchmark_conflict
xrp,xrp:1785071700000,1785071700000,1785072600000,2026-07-26T13:15:00Z,UP,YES,,1.0961,official-venue-resolution,false,false,false,,
bnb,bnb:1785072600000,1785072600000,1785073500000,2026-07-26T13:30:00Z,UP,YES,,570.5,official-venue-resolution,false,false,false,,
btc,btc:1785072600000,1785072600000,1785073500000,2026-07-26T13:30:00Z,UP,YES,,64488.23,official-venue-resolution,false,false,false,,
doge,doge:1785072600000,1785072600000,1785073500000,2026-07-26T13:30:00Z,UP,YES,,0.073013,official-venue-resolution,false,false,false,,
eth,eth:1785072600000,1785072600000,1785073500000,2026-07-26T13:30:00Z,UP,YES,,1886.74,official-venue-resolution,false,false,false,,
hype,hype:1785072600000,1785072600000,1785073500000,2026-07-26T13:30:00Z,UP,YES,,58.6655,official-venue-resolution,false,false,false,,
sol,sol:1785072600000,1785072600000,1785073500000,2026-07-26T13:30:00Z,UP,YES,,74.8872,official-venue-resolution,false,false,false,,
xrp,xrp:1785072600000,1785072600000,1785073500000,2026-07-26T13:30:00Z,UP,YES,,1.0974,official-venue-resolution,false,false,false,,
bnb,bnb:1785073500000,1785073500000,1785074400000,2026-07-26T13:45:00Z,UP,YES,,571.1,official-venue-resolution,false,false,false,,
btc,btc:1785073500000,1785073500000,1785074400000,2026-07-26T13:45:00Z,DOWN,NO,,64466.74,official-venue-resolution,false,false,false,,
doge,doge:1785073500000,1785073500000,1785074400000,2026-07-26T13:45:00Z,DOWN,NO,,0.0729898,official-venue-resolution,false,false,false,,
eth,eth:1785073500000,1785073500000,1785074400000,2026-07-26T13:45:00Z,DOWN,NO,,1885.47,official-venue-resolution,false,false,false,,
hype,hype:1785073500000,1785073500000,1785074400000,2026-07-26T13:45:00Z,DOWN,NO,,58.6111,official-venue-resolution,false,false,false,,
sol,sol:1785073500000,1785073500000,1785074400000,2026-07-26T13:45:00Z,DOWN,NO,,74.8775,official-venue-resolution,false,false,false,,
xrp,xrp:1785073500000,1785073500000,1785074400000,2026-07-26T13:45:00Z,DOWN,NO,,1.097,official-venue-resolution,false,false,false,,
bnb,bnb:1785074400000,1785074400000,1785075300000,2026-07-26T14:00:00Z,UP,YES,,571.63,official-venue-resolution,false,false,false,,
btc,btc:1785074400000,1785074400000,1785075300000,2026-07-26T14:00:00Z,UP,YES,,64640.94,official-venue-resolution,false,false,false,,
doge,doge:1785074400000,1785074400000,1785075300000,2026-07-26T14:00:00Z,UP,YES,,0.0731774,official-venue-resolution,false,false,false,,
eth,eth:1785074400000,1785074400000,1785075300000,2026-07-26T14:00:00Z,UP,YES,,1893.99,official-venue-resolution,false,false,false,,
hype,hype:1785074400000,1785074400000,1785075300000,2026-07-26T14:00:00Z,UP,YES,,58.9006,official-venue-resolution,false,false,false,,
sol,sol:1785074400000,1785074400000,1785075300000,2026-07-26T14:00:00Z,UP,YES,,75.0807,official-venue-resolution,false,false,false,,
xrp,xrp:1785074400000,1785074400000,1785075300000,2026-07-26T14:00:00Z,UP,YES,,1.0991,official-venue-resolution,false,false,false,,
bnb,bnb:1785075300000,1785075300000,1785076200000,2026-07-26T14:15:00Z,DOWN,NO,,571.57,official-venue-resolution,false,false,false,,
btc,btc:1785075300000,1785075300000,1785076200000,2026-07-26T14:15:00Z,DOWN,NO,,64584.42,official-venue-resolution,false,false,false,,
doge,doge:1785075300000,1785075300000,1785076200000,2026-07-26T14:15:00Z,DOWN,NO,,0.0728698,official-venue-resolution,false,false,false,,
eth,eth:1785075300000,1785075300000,1785076200000,2026-07-26T14:15:00Z,DOWN,NO,,1891.59,official-venue-resolution,false,false,false,,
hype,hype:1785075300000,1785075300000,1785076200000,2026-07-26T14:15:00Z,DOWN,NO,,58.7526,official-venue-resolution,false,false,false,,
sol,sol:1785075300000,1785075300000,1785076200000,2026-07-26T14:15:00Z,DOWN,NO,,74.8965,official-venue-resolution,false,false,false,,
xrp,xrp:1785075300000,1785075300000,1785076200000,2026-07-26T14:15:00Z,DOWN,NO,,1.0968,official-venue-resolution,false,false,false,,
bnb,bnb:1785076200000,1785076200000,1785077100000,2026-07-26T14:30:00Z,UP,YES,,571.79,official-venue-resolution,false,false,false,,
btc,btc:1785076200000,1785076200000,1785077100000,2026-07-26T14:30:00Z,UP,YES,,64635.89,official-venue-resolution,false,false,false,,
doge,doge:1785076200000,1785076200000,1785077100000,2026-07-26T14:30:00Z,UP,YES,,0.0728888,official-venue-resolution,false,false,false,,
eth,eth:1785076200000,1785076200000,1785077100000,2026-07-26T14:30:00Z,UP,YES,,1894.9,official-venue-resolution,false,false,false,,
hype,hype:1785076200000,1785076200000,1785077100000,2026-07-26T14:30:00Z,DOWN,NO,,58.6448,official-venue-resolution,false,false,false,,
sol,sol:1785076200000,1785076200000,1785077100000,2026-07-26T14:30:00Z,UP,YES,,74.9307,official-venue-resolution,false,false,false,,
xrp,xrp:1785076200000,1785076200000,1785077100000,2026-07-26T14:30:00Z,DOWN,NO,,1.0962,official-venue-resolution,false,false,false,,
bnb,bnb:1785077100000,1785077100000,1785078000000,2026-07-26T14:45:00Z,UP,YES,,572.36,official-venue-resolution,false,false,false,,
btc,btc:1785077100000,1785077100000,1785078000000,2026-07-26T14:45:00Z,UP,YES,,64660.26,official-venue-resolution,false,false,false,,
doge,doge:1785077100000,1785077100000,1785078000000,2026-07-26T14:45:00Z,UP,YES,,0.0729209,official-venue-resolution,false,false,false,,
eth,eth:1785077100000,1785077100000,1785078000000,2026-07-26T14:45:00Z,UP,YES,,1897.26,official-venue-resolution,false,false,false,,
hype,hype:1785077100000,1785077100000,1785078000000,2026-07-26T14:45:00Z,UP,YES,,58.7517,official-venue-resolution,false,false,false,,
sol,sol:1785077100000,1785077100000,1785078000000,2026-07-26T14:45:00Z,UP,YES,,75.008,official-venue-resolution,false,false,false,,
xrp,xrp:1785077100000,1785077100000,1785078000000,2026-07-26T14:45:00Z,UP,YES,,1.0991,official-venue-resolution,false,false,false,,
bnb,bnb:1785078000000,1785078000000,1785078900000,2026-07-26T15:00:00Z,UP,NO,,572.33,official-venue-resolution,true,false,true,,
btc,btc:1785078000000,1785078000000,1785078900000,2026-07-26T15:00:00Z,DOWN,NO,,64621.44,official-venue-resolution,false,false,false,,
doge,doge:1785078000000,1785078000000,1785078900000,2026-07-26T15:00:00Z,DOWN,NO,,0.072861,official-venue-resolution,false,false,false,,
eth,eth:1785078000000,1785078000000,1785078900000,2026-07-26T15:00:00Z,UP,YES,,1897.89,official-venue-resolution,false,false,false,,
hype,hype:1785078000000,1785078000000,1785078900000,2026-07-26T15:00:00Z,UP,YES,,59.0617,official-venue-resolution,false,false,false,,
sol,sol:1785078000000,1785078000000,1785078900000,2026-07-26T15:00:00Z,DOWN,NO,,74.9357,official-venue-resolution,false,false,false,,
xrp,xrp:1785078000000,1785078000000,1785078900000,2026-07-26T15:00:00Z,UP,YES,,1.0996,official-venue-resolution,false,false,false,,
bnb,bnb:1785078900000,1785078900000,1785079800000,2026-07-26T15:15:00Z,UP,YES,,572.68,official-venue-resolution,false,false,false,,
btc,btc:1785078900000,1785078900000,1785079800000,2026-07-26T15:15:00Z,UP,YES,,64702.75,official-venue-resolution,false,false,false,,
doge,doge:1785078900000,1785078900000,1785079800000,2026-07-26T15:15:00Z,UP,YES,,0.0730027,official-venue-resolution,false,false,false,,
eth,eth:1785078900000,1785078900000,1785079800000,2026-07-26T15:15:00Z,UP,YES,,1905.47,official-venue-resolution,false,false,false,,
hype,hype:1785078900000,1785078900000,1785079800000,2026-07-26T15:15:00Z,DOWN,NO,,59.0347,official-venue-resolution,false,false,false,,
sol,sol:1785078900000,1785078900000,1785079800000,2026-07-26T15:15:00Z,UP,YES,,75.1742,official-venue-resolution,false,false,false,,
xrp,xrp:1785078900000,1785078900000,1785079800000,2026-07-26T15:15:00Z,UP,YES,,1.1019,official-venue-resolution,false,false,false,,
bnb,bnb:1785079800000,1785079800000,1785080700000,2026-07-26T15:30:00Z,UP,YES,,573.03,official-venue-resolution,false,false,false,,
btc,btc:1785079800000,1785079800000,1785080700000,2026-07-26T15:30:00Z,UP,YES,,64745.96,official-venue-resolution,false,false,false,,
doge,doge:1785079800000,1785079800000,1785080700000,2026-07-26T15:30:00Z,UP,YES,,0.0730826,official-venue-resolution,false,false,false,,
eth,eth:1785079800000,1785079800000,1785080700000,2026-07-26T15:30:00Z,UP,YES,,1913.39,official-venue-resolution,false,false,false,,
hype,hype:1785079800000,1785079800000,1785080700000,2026-07-26T15:30:00Z,DOWN,NO,,58.9136,official-venue-resolution,false,false,false,,
sol,sol:1785079800000,1785079800000,1785080700000,2026-07-26T15:30:00Z,UP,YES,,75.3072,official-venue-resolution,false,false,false,,
xrp,xrp:1785079800000,1785079800000,1785080700000,2026-07-26T15:30:00Z,UP,YES,,1.103,official-venue-resolution,false,false,false,,
bnb,bnb:1785080700000,1785080700000,1785081600000,2026-07-26T15:45:00Z,UP,YES,,573.45,official-venue-resolution,false,false,false,,
btc,btc:1785080700000,1785080700000,1785081600000,2026-07-26T15:45:00Z,DOWN,NO,,64712.31,official-venue-resolution,false,false,false,,
doge,doge:1785080700000,1785080700000,1785081600000,2026-07-26T15:45:00Z,DOWN,NO,,0.0730366,official-venue-resolution,false,false,false,,
eth,eth:1785080700000,1785080700000,1785081600000,2026-07-26T15:45:00Z,DOWN,YES,,1913.84,official-venue-resolution,true,true,false,,
hype,hype:1785080700000,1785080700000,1785081600000,2026-07-26T15:45:00Z,UP,YES,,58.9945,official-venue-resolution,false,false,false,,
sol,sol:1785080700000,1785080700000,1785081600000,2026-07-26T15:45:00Z,UP,YES,,75.4307,official-venue-resolution,false,false,false,,
xrp,xrp:1785080700000,1785080700000,1785081600000,2026-07-26T15:45:00Z,UP,YES,,1.104,official-venue-resolution,false,false,false,,
bnb,bnb:1785081600000,1785081600000,1785082500000,2026-07-26T16:00:00Z,DOWN,NO,,572.78,official-venue-resolution,false,false,false,,
btc,btc:1785081600000,1785081600000,1785082500000,2026-07-26T16:00:00Z,DOWN,NO,,64663.1,official-venue-resolution,false,false,false,,
doge,doge:1785081600000,1785081600000,1785082500000,2026-07-26T16:00:00Z,DOWN,NO,,0.0729807,official-venue-resolution,false,false,false,,
eth,eth:1785081600000,1785081600000,1785082500000,2026-07-26T16:00:00Z,DOWN,NO,,1908.99,official-venue-resolution,false,false,false,,
hype,hype:1785081600000,1785081600000,1785082500000,2026-07-26T16:00:00Z,UP,YES,,59.075,official-venue-resolution,false,false,false,,
sol,sol:1785081600000,1785081600000,1785082500000,2026-07-26T16:00:00Z,DOWN,NO,,75.3787,official-venue-resolution,false,false,false,,
xrp,xrp:1785081600000,1785081600000,1785082500000,2026-07-26T16:00:00Z,DOWN,NO,,1.1018,official-venue-resolution,false,false,false,,
bnb,bnb:1785082500000,1785082500000,1785083400000,2026-07-26T16:15:00Z,UP,YES,,573.29,official-venue-resolution,false,false,false,,
btc,btc:1785082500000,1785082500000,1785083400000,2026-07-26T16:15:00Z,UP,YES,,64735.64,official-venue-resolution,false,false,false,,
doge,doge:1785082500000,1785082500000,1785083400000,2026-07-26T16:15:00Z,UP,YES,,0.0731951,official-venue-resolution,false,false,false,,
eth,eth:1785082500000,1785082500000,1785083400000,2026-07-26T16:15:00Z,UP,YES,,1918.01,official-venue-resolution,false,false,false,,
hype,hype:1785082500000,1785082500000,1785083400000,2026-07-26T16:15:00Z,UP,YES,,59.4498,official-venue-resolution,false,false,false,,
sol,sol:1785082500000,1785082500000,1785083400000,2026-07-26T16:15:00Z,UP,YES,,75.6138,official-venue-resolution,false,false,false,,
xrp,xrp:1785082500000,1785082500000,1785083400000,2026-07-26T16:15:00Z,UP,YES,,1.1041,official-venue-resolution,false,false,false,,
bnb,bnb:1785083400000,1785083400000,1785084300000,2026-07-26T16:30:00Z,DOWN,NO,,573.13,official-venue-resolution,false,false,false,,
btc,btc:1785083400000,1785083400000,1785084300000,2026-07-26T16:30:00Z,UP,YES,,64769.95,official-venue-resolution,false,false,false,,
doge,doge:1785083400000,1785083400000,1785084300000,2026-07-26T16:30:00Z,DOWN,NO,,0.0731146,official-venue-resolution,false,false,false,,
eth,eth:1785083400000,1785083400000,1785084300000,2026-07-26T16:30:00Z,DOWN,NO,,1917.68,official-venue-resolution,false,false,false,,
hype,hype:1785083400000,1785083400000,1785084300000,2026-07-26T16:30:00Z,DOWN,NO,,59.4196,official-venue-resolution,false,false,false,,
sol,sol:1785083400000,1785083400000,1785084300000,2026-07-26T16:30:00Z,DOWN,NO,,75.5917,official-venue-resolution,false,false,false,,
xrp,xrp:1785083400000,1785083400000,1785084300000,2026-07-26T16:30:00Z,DOWN,NO,,1.1032,official-venue-resolution,false,false,false,,
bnb,bnb:1785084300000,1785084300000,1785085200000,2026-07-26T16:45:00Z,UP,NO,,572.89,official-venue-resolution,true,false,true,,
btc,btc:1785084300000,1785084300000,1785085200000,2026-07-26T16:45:00Z,DOWN,NO,,64688.58,official-venue-resolution,false,false,false,,
doge,doge:1785084300000,1785084300000,1785085200000,2026-07-26T16:45:00Z,DOWN,NO,,0.0730526,official-venue-resolution,false,false,false,,
eth,eth:1785084300000,1785084300000,1785085200000,2026-07-26T16:45:00Z,DOWN,NO,,1915.16,official-venue-resolution,false,false,false,,
hype,hype:1785084300000,1785084300000,1785085200000,2026-07-26T16:45:00Z,UP,YES,,59.4357,official-venue-resolution,false,false,false,,
sol,sol:1785084300000,1785084300000,1785085200000,2026-07-26T16:45:00Z,DOWN,NO,,75.4887,official-venue-resolution,false,false,false,,
xrp,xrp:1785084300000,1785084300000,1785085200000,2026-07-26T16:45:00Z,DOWN,NO,,1.1026,official-venue-resolution,false,false,false,,
bnb,bnb:1785085200000,1785085200000,1785086100000,2026-07-26T17:00:00Z,UP,YES,,573.31,official-venue-resolution,false,false,false,,
btc,btc:1785085200000,1785085200000,1785086100000,2026-07-26T17:00:00Z,UP,YES,,64712.86,official-venue-resolution,false,false,false,,
doge,doge:1785085200000,1785085200000,1785086100000,2026-07-26T17:00:00Z,UP,YES,,0.0730606,official-venue-resolution,false,false,false,,
eth,eth:1785085200000,1785085200000,1785086100000,2026-07-26T17:00:00Z,UP,YES,,1915.96,official-venue-resolution,false,false,false,,
hype,hype:1785085200000,1785085200000,1785086100000,2026-07-26T17:00:00Z,DOWN,NO,,59.3942,official-venue-resolution,false,false,false,,
sol,sol:1785085200000,1785085200000,1785086100000,2026-07-26T17:00:00Z,UP,YES,,75.5032,official-venue-resolution,false,false,false,,
xrp,xrp:1785085200000,1785085200000,1785086100000,2026-07-26T17:00:00Z,DOWN,NO,,1.102,official-venue-resolution,false,false,false,,
bnb,bnb:1785086100000,1785086100000,1785087000000,2026-07-26T17:15:00Z,DOWN,NO,,572.79,official-venue-resolution,false,false,false,,
btc,btc:1785086100000,1785086100000,1785087000000,2026-07-26T17:15:00Z,DOWN,NO,,64664.3,official-venue-resolution,false,false,false,,
doge,doge:1785086100000,1785086100000,1785087000000,2026-07-26T17:15:00Z,UP,YES,,0.0730814,official-venue-resolution,false,false,false,,
eth,eth:1785086100000,1785086100000,1785087000000,2026-07-26T17:15:00Z,DOWN,NO,,1913.04,official-venue-resolution,false,false,false,,
hype,hype:1785086100000,1785086100000,1785087000000,2026-07-26T17:15:00Z,DOWN,NO,,59.1958,official-venue-resolution,false,false,false,,
sol,sol:1785086100000,1785086100000,1785087000000,2026-07-26T17:15:00Z,DOWN,NO,,75.2745,official-venue-resolution,false,false,false,,
xrp,xrp:1785086100000,1785086100000,1785087000000,2026-07-26T17:15:00Z,DOWN,NO,,1.1009,official-venue-resolution,false,false,false,,
bnb,bnb:1785087000000,1785087000000,1785087900000,2026-07-26T17:30:00Z,UP,NO,,572.58,official-venue-resolution,true,false,true,,
btc,btc:1785087000000,1785087000000,1785087900000,2026-07-26T17:30:00Z,DOWN,NO,,64631.51,official-venue-resolution,false,false,false,,
doge,doge:1785087000000,1785087000000,1785087900000,2026-07-26T17:30:00Z,UP,YES,,0.0731289,official-venue-resolution,false,false,false,,
eth,eth:1785087000000,1785087000000,1785087900000,2026-07-26T17:30:00Z,DOWN,NO,,1910.91,official-venue-resolution,false,false,false,,
hype,hype:1785087000000,1785087000000,1785087900000,2026-07-26T17:30:00Z,DOWN,NO,,59.1539,official-venue-resolution,false,false,false,,
sol,sol:1785087000000,1785087000000,1785087900000,2026-07-26T17:30:00Z,UP,YES,,75.3258,official-venue-resolution,false,false,false,,
xrp,xrp:1785087000000,1785087000000,1785087900000,2026-07-26T17:30:00Z,UP,YES,,1.1012,official-venue-resolution,false,false,false,,
bnb,bnb:1785087900000,1785087900000,1785088800000,2026-07-26T17:45:00Z,DOWN,NO,,572.39,official-venue-resolution,false,false,false,,
btc,btc:1785087900000,1785087900000,1785088800000,2026-07-26T17:45:00Z,UP,YES,,64633.15,official-venue-resolution,false,false,false,,
doge,doge:1785087900000,1785087900000,1785088800000,2026-07-26T17:45:00Z,DOWN,NO,,0.0730613,official-venue-resolution,false,false,false,,
eth,eth:1785087900000,1785087900000,1785088800000,2026-07-26T17:45:00Z,DOWN,NO,,1910.51,official-venue-resolution,false,false,false,,
hype,hype:1785087900000,1785087900000,1785088800000,2026-07-26T17:45:00Z,UP,YES,,59.1858,official-venue-resolution,false,false,false,,
sol,sol:1785087900000,1785087900000,1785088800000,2026-07-26T17:45:00Z,UP,NO,,75.3222,official-venue-resolution,true,false,true,,
xrp,xrp:1785087900000,1785087900000,1785088800000,2026-07-26T17:45:00Z,DOWN,YES,,1.1012,official-venue-resolution,true,true,false,,
bnb,bnb:1785088800000,1785088800000,1785089700000,2026-07-26T18:00:00Z,DOWN,NO,,572.25,official-venue-resolution,false,false,false,,
btc,btc:1785088800000,1785088800000,1785089700000,2026-07-26T18:00:00Z,DOWN,YES,,64643.77,official-venue-resolution,true,true,false,,
doge,doge:1785088800000,1785088800000,1785089700000,2026-07-26T18:00:00Z,DOWN,NO,,0.0727809,official-venue-resolution,false,false,false,,
eth,eth:1785088800000,1785088800000,1785089700000,2026-07-26T18:00:00Z,UP,YES,,1911.56,official-venue-resolution,false,false,false,,
hype,hype:1785088800000,1785088800000,1785089700000,2026-07-26T18:00:00Z,DOWN,NO,,59.12,official-venue-resolution,false,false,false,,
sol,sol:1785088800000,1785088800000,1785089700000,2026-07-26T18:00:00Z,DOWN,NO,,75.2813,official-venue-resolution,false,false,false,,
xrp,xrp:1785088800000,1785088800000,1785089700000,2026-07-26T18:00:00Z,DOWN,NO,,1.1005,official-venue-resolution,false,false,false,,
bnb,bnb:1785089700000,1785089700000,1785090600000,2026-07-26T18:15:00Z,DOWN,NO,,571.95,official-venue-resolution,false,false,false,,
btc,btc:1785089700000,1785089700000,1785090600000,2026-07-26T18:15:00Z,UP,NO,,64636.12,official-venue-resolution,true,false,true,,
doge,doge:1785089700000,1785089700000,1785090600000,2026-07-26T18:15:00Z,UP,NO,,0.0727728,official-venue-resolution,true,false,true,,
eth,eth:1785089700000,1785089700000,1785090600000,2026-07-26T18:15:00Z,UP,YES,,1911.82,official-venue-resolution,false,false,false,,
