asset,slot_key,slot_start_ts,slot_start_utc,seconds_before_end,captured_at,sample_lag_ms,polymarket_resolution,kalshi_resolution,outcome_mismatch,fatal_poly_up_kalshi_no,fatal_poly_down_kalshi_yes,model_available,model_reason,execution_usable,execution_reason,p_fatal_poly_up_kalshi_no,p_fatal_poly_down_kalshi_yes,p_double_poly_up_kalshi_no,p_fatal_upper95_poly_up_kalshi_no,p_fatal_upper95_poly_down_kalshi_yes,observation_count,chainlink_age_ms,cf_age_ms,source_skew_ms,model_version
eth,eth:1785069900000,1785069900000,2026-07-26T12:45:00Z,300,1785070492362,7638,DOWN,NO,f,f,f,t,,t,,0.24202727098091703,0.031145080732500996,0.031145080732500996,0.2638143650644277,0.052932174816011646,900,2362,362,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785069900000,1785069900000,2026-07-26T12:45:00Z,180,1785070612379,7621,DOWN,NO,f,f,f,t,,t,,0.04826140228274134,0.0004571576839418334,0.0004571576839418334,0.07005969816746721,0.02225545356866771,900,1379,379,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785069900000,1785069900000,2026-07-26T12:45:00Z,120,1785070668391,11609,DOWN,NO,f,f,f,t,,t,,8.879233703118151e-05,0,0,0.02189345934616738,0.0218046670091362,900,1391,391,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785069900000,1785069900000,2026-07-26T12:45:00Z,60,1785070728397,11603,DOWN,NO,f,f,f,t,,t,,2.11086703671981e-12,0,0,0.02202111969809339,0.022021119695982524,900,2397,397,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785069900000,1785069900000,2026-07-26T12:45:00Z,30,1785070769406,594,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0,0,0.022042938803382775,0.022042938803382775,900,1406,406,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785069900000,1785069900000,2026-07-26T12:45:00Z,300,1785070488541,11459,DOWN,YES,t,t,f,t,,t,,0.09554187349093644,3.6142923339433214e-08,3.6142923339433214e-08,0.12478740181368475,0.02924556446567164,900,1541,541,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785069900000,1785069900000,2026-07-26T12:45:00Z,180,1785070609569,10431,DOWN,YES,t,t,f,t,,t,,0.11894593972385888,2.0340703132234358e-06,2.0340703132234358e-06,0.14684466876424798,0.027900763110702338,900,1569,569,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785069900000,1785069900000,2026-07-26T12:45:00Z,120,1785070670338,9662,DOWN,YES,t,t,f,t,,t,,0.2701529713470766,0.001083208910488985,0.001083208910488985,0.29701248945605424,0.027942727019466606,900,2338,338,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785069900000,1785069900000,2026-07-26T12:45:00Z,60,1785070729116,10884,DOWN,YES,t,t,f,t,,t,,0.2844014766974181,0.09043234056302374,0.09043234056302374,0.30875503057990866,0.11478589444551429,900,2116,1116,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785069900000,1785069900000,2026-07-26T12:45:00Z,30,1785070769133,867,DOWN,YES,t,t,f,t,,t,,0.16081344032728687,0,0,0.18409538816719115,0.023281947839904282,900,2133,1133,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785069900000,1785069900000,2026-07-26T12:45:00Z,300,1785070498189,1811,UP,YES,f,f,f,t,,t,,0.18436350425930156,0.07657767806401382,0.07657767806401382,0.20452011607118387,0.09673428987589612,900,2189,189,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785069900000,1785069900000,2026-07-26T12:45:00Z,180,1785070618746,1254,UP,YES,f,f,f,t,,t,,0.0003861399907305923,0.0004497746459147938,0.0004497746459147938,0.020205395991624884,0.020269030646809086,900,1746,746,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785069900000,1785069900000,2026-07-26T12:45:00Z,120,1785070679524,476,UP,YES,f,f,f,t,,t,,0.01891203719242352,5.106027230874885e-07,5.106027230874885e-07,0.03877702327703496,0.019865496687334522,900,1524,524,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785069900000,1785069900000,2026-07-26T12:45:00Z,60,1785070734798,5202,UP,YES,f,f,f,t,,f,chainlink_stale,0.08180147483205623,8.490710892975964e-05,8.490710892975964e-05,0.10185105202521612,0.02013448430208965,900,2798,798,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785069900000,1785069900000,2026-07-26T12:45:00Z,30,1785070769316,684,UP,YES,f,f,f,t,,t,,0.013845429982485587,0,0,0.03423032018501562,0.020384890202530037,900,2316,316,2000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785069900000,1785069900000,2026-07-26T12:45:00Z,300,1785070497278,2722,DOWN,NO,f,f,f,t,,t,,0.0039863216729455475,8.808674678562056e-09,8.808674678562056e-09,0.023905836980994324,0.019919524116723455,900,2278,278,2000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785069900000,1785069900000,2026-07-26T12:45:00Z,180,1785070616587,3413,DOWN,NO,f,f,f,t,,f,chainlink_stale,0.0031263497768846404,6.198186408568063e-09,6.198186408568063e-09,0.024001805832809784,0.020875462254111552,900,2587,587,2000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785069900000,1785069900000,2026-07-26T12:45:00Z,120,1785070666854,13146,DOWN,NO,f,f,f,t,,t,,4.76045415193541e-06,0,0,0.020788275269238987,0.020783514815087053,900,1854,854,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785069900000,1785069900000,2026-07-26T12:45:00Z,60,1785070726871,13129,DOWN,NO,f,f,f,t,,f,chainlink_stale,0,0,0,0.020985009251493957,0.020985009251493957,900,2871,871,2000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785069900000,1785069900000,2026-07-26T12:45:00Z,30,1785070769879,121,DOWN,NO,f,f,f,t,,t,,0,0,0,0.022586981532001317,0.022586981532001317,900,1879,879,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785070800000,1785070800000,2026-07-26T13:00:00Z,300,1785071390748,9252,DOWN,NO,f,f,f,t,,t,,0.0042016591449268725,0.00021946761711455487,0.00021946761711455487,0.028714426822687992,0.024732235294875674,900,1748,748,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785070800000,1785070800000,2026-07-26T13:00:00Z,180,1785071510759,9241,DOWN,NO,f,f,f,t,,t,,0.00013776560658930651,0,0,0.023783496359618777,0.02364573075302947,900,1759,759,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785070800000,1785070800000,2026-07-26T13:00:00Z,120,1785071572765,7235,DOWN,NO,f,f,f,t,,f,chainlink_stale,6.82688911717864e-05,0,0,0.023079707446586266,0.02301143855541448,900,2765,765,2000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785070800000,1785070800000,2026-07-26T13:00:00Z,60,1785071632777,7223,DOWN,NO,f,f,f,t,,t,,2.083888617221419e-12,0,0,0.022755618302676594,0.022755618300592705,900,1777,777,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785070800000,1785070800000,2026-07-26T13:00:00Z,30,1785071669784,216,DOWN,NO,f,f,f,t,,t,,0,0,0,0.022849119058192154,0.022849119058192154,900,1784,784,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785070800000,1785070800000,2026-07-26T13:00:00Z,300,1785071392022,7978,DOWN,NO,f,f,f,t,,t,,0.0002485452484070061,0,0,0.021248941347487147,0.02100039609908014,900,2022,1022,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785070800000,1785070800000,2026-07-26T13:00:00Z,180,1785071512045,7955,DOWN,NO,f,f,f,t,,t,,2.10823136725935e-10,0,0,0.020494862020378125,0.02049486180955499,900,2045,1045,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785070800000,1785070800000,2026-07-26T13:00:00Z,120,1785071573048,6952,DOWN,NO,f,f,f,t,,f,chainlink_stale,2.285317457495495e-08,0,0,0.020299610537835702,0.020299587684661127,900,3048,1048,2000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785070800000,1785070800000,2026-07-26T13:00:00Z,60,1785071633060,6940,DOWN,NO,f,f,f,t,,t,,0,0,0,0.02037287560601305,0.02037287560601305,900,2060,1060,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785070800000,1785070800000,2026-07-26T13:00:00Z,30,1785071669061,939,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0,0,0.020556983128927505,0.020556983128927505,900,2061,1061,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785070800000,1785070800000,2026-07-26T13:00:00Z,300,1785071391943,8057,DOWN,NO,f,f,f,t,,t,,0.002439296394617818,5.036342328956778e-06,5.036342328956778e-06,0.023775845418876153,0.02134158536658729,900,1943,943,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785070800000,1785070800000,2026-07-26T13:00:00Z,180,1785071512985,7015,DOWN,NO,f,f,f,t,,t,,3.828565954600016e-06,3.2867930599422834e-11,3.2867930599422834e-11,0.020962400750278668,0.020958572217192,900,1985,985,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785070800000,1785070800000,2026-07-26T13:00:00Z,120,1785071572996,7004,DOWN,NO,f,f,f,t,,f,chainlink_stale,0,0,0,0.020760400665801187,0.020760400665801187,900,2996,996,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785070800000,1785070800000,2026-07-26T13:00:00Z,60,1785071635994,4006,DOWN,NO,f,f,f,t,,t,,0,0,0,0.020836713083331387,0.020836713083331387,900,1994,994,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785070800000,1785070800000,2026-07-26T13:00:00Z,30,1785071668995,1005,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0,0,0.02090896910071567,0.02090896910071567,900,1995,995,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785070800000,1785070800000,2026-07-26T13:00:00Z,300,1785071390110,9890,DOWN,NO,f,f,f,t,,t,,5.5432462049856594e-05,0,0,0.02120287202119848,0.021147439559148624,900,2110,1110,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785070800000,1785070800000,2026-07-26T13:00:00Z,180,1785071510133,9867,DOWN,NO,f,f,f,t,,t,,5.736349033558241e-07,0,0,0.02132558743024771,0.021325013795344353,900,1133,133,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785070800000,1785070800000,2026-07-26T13:00:00Z,120,1785071570145,9855,DOWN,NO,f,f,f,t,,t,,8.70692407062279e-11,0,0,0.021703558279389693,0.021703558192320452,900,2145,1145,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785070800000,1785070800000,2026-07-26T13:00:00Z,60,1785071630149,9851,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0,0,0.022308252677072864,0.022308252677072864,900,1149,149,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785070800000,1785070800000,2026-07-26T13:00:00Z,30,1785071669154,846,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0,0,0.02254733214277299,0.02254733214277299,900,2154,154,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785070800000,1785070800000,2026-07-26T13:00:00Z,300,1785071388249,11751,DOWN,NO,f,f,f,t,,t,,0,0.09188969374139092,0.09188969374139092,0.02066402208056131,0.11255371582195223,900,2249,249,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785070800000,1785070800000,2026-07-26T13:00:00Z,180,1785071508268,11732,DOWN,NO,f,f,f,t,,t,,0,0.026936308369435835,0.026936308369435835,0.02083438394440509,0.04777069231384093,900,1268,268,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785070800000,1785070800000,2026-07-26T13:00:00Z,120,1785071568276,11724,DOWN,NO,f,f,f,t,,t,,0,0.02446091332471212,0.02446091332471212,0.0211209441294583,0.04558185745417042,900,2276,276,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785070800000,1785070800000,2026-07-26T13:00:00Z,60,1785071628286,11714,DOWN,NO,f,f,f,t,,t,,0,0.00025252798768848894,0.00025252798768848894,0.02143451322642515,0.02168704121411364,900,2286,286,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785070800000,1785070800000,2026-07-26T13:00:00Z,30,1785071669297,703,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,1.3505167306693266e-07,1.3505167306693266e-07,0.021293851623126775,0.021293986674799842,900,1297,297,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785070800000,1785070800000,2026-07-26T13:00:00Z,300,1785071393944,6056,DOWN,NO,f,f,f,t,,t,,0.0005166735640238507,3.332000675371205e-09,3.332000675371205e-09,0.023481356201155913,0.022964685969132738,900,1944,944,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785070800000,1785070800000,2026-07-26T13:00:00Z,180,1785071514960,5040,DOWN,NO,f,f,f,t,,t,,4.703354916979485e-05,4.616292502368502e-05,4.616292502368502e-05,0.020999522929560345,0.020998652305414235,900,1960,960,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785070800000,1785070800000,2026-07-26T13:00:00Z,120,1785071574970,5030,DOWN,NO,f,f,f,t,,t,,0,8.580768449808345e-08,8.580768449808345e-08,0.020562083050551377,0.020562168858235877,900,1970,970,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785070800000,1785070800000,2026-07-26T13:00:00Z,60,1785071634977,5023,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0,0,0.02064573905551707,0.02064573905551707,900,1977,977,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785070800000,1785070800000,2026-07-26T13:00:00Z,30,1785071669985,15,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0,0,0.02069912504550013,0.02069912504550013,900,1985,985,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785070800000,1785070800000,2026-07-26T13:00:00Z,300,1785071390971,9029,DOWN,NO,f,f,f,t,,t,,1.894706613825292e-12,0,0,0.0220678592632052,0.022067859261310493,900,1971,971,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785070800000,1785070800000,2026-07-26T13:00:00Z,180,1785071511986,8014,DOWN,NO,f,f,f,t,,t,,0,0,0,0.020779067678439622,0.020779067678439622,900,1986,986,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785070800000,1785070800000,2026-07-26T13:00:00Z,120,1785071571999,8001,DOWN,NO,f,f,f,t,,t,,0,0,0,0.020454692100908223,0.020454692100908223,900,1999,999,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785070800000,1785070800000,2026-07-26T13:00:00Z,60,1785071633008,6992,DOWN,NO,f,f,f,t,,t,,0,0,0,0.020323320115448237,0.020323320115448237,900,2008,1008,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785070800000,1785070800000,2026-07-26T13:00:00Z,30,1785071669009,991,DOWN,NO,f,f,f,t,,t,,0,0,0,0.020274838954331294,0.020274838954331294,900,1009,1009,0,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785071700000,1785071700000,2026-07-26T13:15:00Z,300,1785072295467,4533,DOWN,NO,f,f,f,t,,t,,1.483164519518655e-05,0.01199784263249014,0.01199784263249014,0.02217645272736752,0.034159463714662476,900,2467,467,2000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785071700000,1785071700000,2026-07-26T13:15:00Z,180,1785072415495,4505,DOWN,NO,f,f,f,t,,t,,0.0011362908044078798,0.02565571414652737,0.02565571414652737,0.023495654535141523,0.04801507787726102,900,2495,495,2000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785071700000,1785071700000,2026-07-26T13:15:00Z,120,1785072475517,4483,DOWN,NO,f,f,f,t,,t,,0.015606962866173376,0.057522539532591836,0.057522539532591836,0.038696022638195014,0.08061159930461348,900,1517,517,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785071700000,1785071700000,2026-07-26T13:15:00Z,60,1785072538054,1946,DOWN,NO,f,f,f,t,,f,chainlink_stale,0.05269101531549503,0.16286632228383513,0.16286632228383513,0.07517359729544604,0.18534890426378614,900,4054,1054,3000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785071700000,1785071700000,2026-07-26T13:15:00Z,30,1785072569068,932,DOWN,NO,f,f,f,t,,t,,0.0003149933807252703,0.3635898309426364,0.3635898309426364,0.022552007435032072,0.3858268449969432,900,2068,1068,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785071700000,1785071700000,2026-07-26T13:15:00Z,300,1785072292670,7330,UP,YES,f,f,f,t,,t,,0,2.982392440635124e-11,2.982392440635124e-11,0.027478220812562352,0.027478220842386276,900,1670,670,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785071700000,1785071700000,2026-07-26T13:15:00Z,180,1785072413683,6317,UP,YES,f,f,f,t,,t,,0,8.026986530673163e-15,8.026986530673163e-15,0.025991605066881758,0.025991605066889786,900,1683,683,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785071700000,1785071700000,2026-07-26T13:15:00Z,120,1785072473699,6301,UP,YES,f,f,f,t,,t,,0,3.512433869553182e-15,3.512433869553182e-15,0.025051572872404858,0.02505157287240837,900,1699,699,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785071700000,1785071700000,2026-07-26T13:15:00Z,60,1785072533707,6293,UP,YES,f,f,f,t,,t,,0,0,0,0.02417919791653946,0.02417919791653946,900,1707,707,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785071700000,1785071700000,2026-07-26T13:15:00Z,30,1785072569712,288,UP,YES,f,f,f,t,,t,,0,0,0,0.0249758664449974,0.0249758664449974,900,1712,712,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785071700000,1785071700000,2026-07-26T13:15:00Z,300,1785072293130,6870,DOWN,NO,f,f,f,t,,t,,0.030984122688316646,0.17051071050103536,0.17051071050103536,0.051756659908869296,0.191283247721588,900,2130,1130,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785071700000,1785071700000,2026-07-26T13:15:00Z,180,1785072405175,14825,DOWN,NO,f,f,f,t,,t,,0.17996469310827135,0.18597938198251074,0.18597938198251074,0.20036844452921032,0.20638313340344971,900,2175,1175,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785071700000,1785071700000,2026-07-26T13:15:00Z,120,1785072475443,4557,DOWN,NO,f,f,f,t,,t,,0.0542835040413967,0.08009773625023398,0.08009773625023398,0.07491966545584464,0.10073389766468191,900,2443,443,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785071700000,1785071700000,2026-07-26T13:15:00Z,60,1785072536453,3547,DOWN,NO,f,f,f,t,,t,,5.140911868428688e-07,1.3819829149608331e-05,1.3819829149608331e-05,0.020420028195584035,0.0204333339335468,900,2453,453,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785071700000,1785071700000,2026-07-26T13:15:00Z,30,1785072569457,543,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,4.907185768843192e-14,4.907185768843192e-14,0.020828355564181316,0.020828355564230388,900,1457,457,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785071700000,1785071700000,2026-07-26T13:15:00Z,300,1785072288254,11746,UP,YES,f,f,f,t,,t,,0,7.792629267321103e-14,7.792629267321103e-14,0.02099872920742536,0.020998729207503286,900,2254,254,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785071700000,1785071700000,2026-07-26T13:15:00Z,180,1785072410270,9730,UP,YES,f,f,f,t,,t,,0,0,0,0.021989709625605498,0.021989709625605498,900,1270,270,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785071700000,1785071700000,2026-07-26T13:15:00Z,120,1785072470282,9718,UP,YES,f,f,f,t,,t,,0,0,0,0.021809434844447865,0.021809434844447865,900,2282,282,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785071700000,1785071700000,2026-07-26T13:15:00Z,60,1785072530291,9709,UP,YES,f,f,f,t,,t,,3.092733034854913e-11,0,0,0.0212049918734608,0.02120499184253347,900,2291,291,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785071700000,1785071700000,2026-07-26T13:15:00Z,30,1785072568295,1705,UP,YES,f,f,f,t,,t,,0,0,0,0.021191766740456832,0.021191766740456832,900,2295,295,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785071700000,1785071700000,2026-07-26T13:15:00Z,300,1785072291715,8285,UP,YES,f,f,f,t,reference_economics_unavailable,f,chainlink_stale,0.0018583215265696132,1.250156078379382e-11,1.250156078379382e-11,0.027764416843674453,0.0259060953296064,900,2715,715,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785071700000,1785071700000,2026-07-26T13:15:00Z,180,1785072411739,8261,UP,YES,f,f,f,t,reference_economics_unavailable,t,,1.9331079320540292e-07,0,0,0.024950057258231406,0.0249498639474382,900,1739,739,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785071700000,1785071700000,2026-07-26T13:15:00Z,120,1785072471755,8245,UP,YES,f,f,f,t,,t,,3.426225683305103e-05,0,0,0.023948589908410582,0.02391432765157753,900,1755,755,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785071700000,1785071700000,2026-07-26T13:15:00Z,60,1785072531781,8219,UP,YES,f,f,f,t,,f,chainlink_stale,0.00025966712663593475,0,0,0.023374748838869776,0.02311508171223384,900,2781,781,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785071700000,1785071700000,2026-07-26T13:15:00Z,30,1785072569790,210,UP,YES,f,f,f,t,,t,,9.865201172791715e-07,0,0,0.023448444144735993,0.023447457624618712,900,1790,790,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785071700000,1785071700000,2026-07-26T13:15:00Z,300,1785072290098,9902,UP,YES,f,f,f,t,,t,,0,0,0,0.02157789242397476,0.02157789242397476,900,2098,1098,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785071700000,1785071700000,2026-07-26T13:15:00Z,180,1785072410113,9887,UP,YES,f,f,f,t,,t,,0,0,0,0.021884004853067827,0.021884004853067827,900,2113,1113,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785071700000,1785071700000,2026-07-26T13:15:00Z,120,1785072470126,9874,UP,YES,f,f,f,t,,t,,5.856342967881889e-11,0,0,0.02150595926609876,0.02150595920753533,900,2126,1126,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785071700000,1785071700000,2026-07-26T13:15:00Z,60,1785072530144,9856,UP,YES,f,f,f,t,,t,,7.617883285582656e-08,0,0,0.021584645526625163,0.021584569347792307,900,2144,144,2000,structural-ewma-gaussian-v1-uncalibrated
