asset,slot_key,slot_start_ts,slot_end_ts,slot_start_utc,polymarket_resolution,kalshi_resolution,polymarket_settlement_value_usd,kalshi_settlement_value_usd,source,outcome_mismatch,fatal_poly_up_kalshi_no,fatal_poly_down_kalshi_yes
eth,eth:1785186000000,1785186000000,1785186900000,2026-07-27T21:00:00Z,UP,YES,,1946.51,official-venue-resolution,f,f,f
hype,hype:1785186000000,1785186000000,1785186900000,2026-07-27T21:00:00Z,DOWN,NO,,57.0802,official-venue-resolution,f,f,f
sol,sol:1785186000000,1785186000000,1785186900000,2026-07-27T21:00:00Z,DOWN,NO,,75.8525,official-venue-resolution,f,f,f
xrp,xrp:1785186000000,1785186000000,1785186900000,2026-07-27T21:00:00Z,UP,YES,,1.0903,official-venue-resolution,f,f,f
bnb,bnb:1785186900000,1785186900000,1785187800000,2026-07-27T21:15:00Z,DOWN,NO,,573.45,official-venue-resolution,f,f,f
btc,btc:1785186900000,1785186900000,1785187800000,2026-07-27T21:15:00Z,DOWN,NO,,64778.59,official-venue-resolution,f,f,f
doge,doge:1785186900000,1785186900000,1785187800000,2026-07-27T21:15:00Z,DOWN,NO,,0.0718107,official-venue-resolution,f,f,f
eth,eth:1785186900000,1785186900000,1785187800000,2026-07-27T21:15:00Z,DOWN,NO,,1943.43,official-venue-resolution,f,f,f
hype,hype:1785186900000,1785186900000,1785187800000,2026-07-27T21:15:00Z,DOWN,NO,,56.8268,official-venue-resolution,f,f,f
sol,sol:1785186900000,1785186900000,1785187800000,2026-07-27T21:15:00Z,DOWN,NO,,75.562,official-venue-resolution,f,f,f
xrp,xrp:1785186900000,1785186900000,1785187800000,2026-07-27T21:15:00Z,DOWN,NO,,1.0879,official-venue-resolution,f,f,f
bnb,bnb:1785187800000,1785187800000,1785188700000,2026-07-27T21:30:00Z,UP,NO,,573.3,official-venue-resolution,t,f,t
btc,btc:1785187800000,1785187800000,1785188700000,2026-07-27T21:30:00Z,DOWN,NO,,64761.43,official-venue-resolution,f,f,f
doge,doge:1785187800000,1785187800000,1785188700000,2026-07-27T21:30:00Z,UP,NO,,0.0718086,official-venue-resolution,t,f,t
eth,eth:1785187800000,1785187800000,1785188700000,2026-07-27T21:30:00Z,DOWN,NO,,1940.97,official-venue-resolution,f,f,f
hype,hype:1785187800000,1785187800000,1785188700000,2026-07-27T21:30:00Z,DOWN,NO,,56.7552,official-venue-resolution,f,f,f
sol,sol:1785187800000,1785187800000,1785188700000,2026-07-27T21:30:00Z,UP,NO,,75.5265,official-venue-resolution,t,f,t
xrp,xrp:1785187800000,1785187800000,1785188700000,2026-07-27T21:30:00Z,DOWN,NO,,1.0867,official-venue-resolution,f,f,f
bnb,bnb:1785188700000,1785188700000,1785189600000,2026-07-27T21:45:00Z,UP,YES,,573.54,official-venue-resolution,f,f,f
btc,btc:1785188700000,1785188700000,1785189600000,2026-07-27T21:45:00Z,DOWN,YES,,64771.27,official-venue-resolution,t,t,f
doge,doge:1785188700000,1785188700000,1785189600000,2026-07-27T21:45:00Z,UP,YES,,0.0718421,official-venue-resolution,f,f,f
eth,eth:1785188700000,1785188700000,1785189600000,2026-07-27T21:45:00Z,DOWN,NO,,1940.68,official-venue-resolution,f,f,f
hype,hype:1785188700000,1785188700000,1785189600000,2026-07-27T21:45:00Z,DOWN,NO,,56.6744,official-venue-resolution,f,f,f
sol,sol:1785188700000,1785188700000,1785189600000,2026-07-27T21:45:00Z,UP,YES,,75.59,official-venue-resolution,f,f,f
xrp,xrp:1785188700000,1785188700000,1785189600000,2026-07-27T21:45:00Z,DOWN,NO,,1.0862,official-venue-resolution,f,f,f
bnb,bnb:1785189600000,1785189600000,1785190500000,2026-07-27T22:00:00Z,DOWN,NO,,573.08,official-venue-resolution,f,f,f
btc,btc:1785189600000,1785189600000,1785190500000,2026-07-27T22:00:00Z,DOWN,NO,,64656.74,official-venue-resolution,f,f,f
doge,doge:1785189600000,1785189600000,1785190500000,2026-07-27T22:00:00Z,DOWN,NO,,0.0716853,official-venue-resolution,f,f,f
eth,eth:1785189600000,1785189600000,1785190500000,2026-07-27T22:00:00Z,DOWN,NO,,1936.16,official-venue-resolution,f,f,f
hype,hype:1785189600000,1785189600000,1785190500000,2026-07-27T22:00:00Z,DOWN,NO,,56.4939,official-venue-resolution,f,f,f
sol,sol:1785189600000,1785189600000,1785190500000,2026-07-27T22:00:00Z,DOWN,NO,,75.3323,official-venue-resolution,f,f,f
xrp,xrp:1785189600000,1785189600000,1785190500000,2026-07-27T22:00:00Z,DOWN,NO,,1.0834,official-venue-resolution,f,f,f
bnb,bnb:1785190500000,1785190500000,1785191400000,2026-07-27T22:15:00Z,DOWN,NO,,572.06,official-venue-resolution,f,f,f
btc,btc:1785190500000,1785190500000,1785191400000,2026-07-27T22:15:00Z,DOWN,NO,,64547.43,official-venue-resolution,f,f,f
doge,doge:1785190500000,1785190500000,1785191400000,2026-07-27T22:15:00Z,DOWN,NO,,0.0715434,official-venue-resolution,f,f,f
eth,eth:1785190500000,1785190500000,1785191400000,2026-07-27T22:15:00Z,DOWN,NO,,1928.38,official-venue-resolution,f,f,f
hype,hype:1785190500000,1785190500000,1785191400000,2026-07-27T22:15:00Z,DOWN,NO,,56.4224,official-venue-resolution,f,f,f
sol,sol:1785190500000,1785190500000,1785191400000,2026-07-27T22:15:00Z,DOWN,NO,,75.1813,official-venue-resolution,f,f,f
xrp,xrp:1785190500000,1785190500000,1785191400000,2026-07-27T22:15:00Z,DOWN,NO,,1.0794,official-venue-resolution,f,f,f
bnb,bnb:1785191400000,1785191400000,1785192300000,2026-07-27T22:30:00Z,DOWN,NO,,568.65,official-venue-resolution,f,f,f
btc,btc:1785191400000,1785191400000,1785192300000,2026-07-27T22:30:00Z,DOWN,NO,,64160.27,official-venue-resolution,f,f,f
doge,doge:1785191400000,1785191400000,1785192300000,2026-07-27T22:30:00Z,DOWN,NO,,0.0710091,official-venue-resolution,f,f,f
eth,eth:1785191400000,1785191400000,1785192300000,2026-07-27T22:30:00Z,DOWN,NO,,1912.02,official-venue-resolution,f,f,f
hype,hype:1785191400000,1785191400000,1785192300000,2026-07-27T22:30:00Z,UP,NO,,56.3926,official-venue-resolution,t,f,t
sol,sol:1785191400000,1785191400000,1785192300000,2026-07-27T22:30:00Z,DOWN,NO,,74.6903,official-venue-resolution,f,f,f
xrp,xrp:1785191400000,1785191400000,1785192300000,2026-07-27T22:30:00Z,DOWN,NO,,1.0714,official-venue-resolution,f,f,f
bnb,bnb:1785192300000,1785192300000,1785193200000,2026-07-27T22:45:00Z,DOWN,NO,,566.25,official-venue-resolution,f,f,f
btc,btc:1785192300000,1785192300000,1785193200000,2026-07-27T22:45:00Z,DOWN,NO,,63772.29,official-venue-resolution,f,f,f
doge,doge:1785192300000,1785192300000,1785193200000,2026-07-27T22:45:00Z,DOWN,NO,,0.0704725,official-venue-resolution,f,f,f
eth,eth:1785192300000,1785192300000,1785193200000,2026-07-27T22:45:00Z,DOWN,NO,,1893.62,official-venue-resolution,f,f,f
hype,hype:1785192300000,1785192300000,1785193200000,2026-07-27T22:45:00Z,DOWN,NO,,56.1886,official-venue-resolution,f,f,f
sol,sol:1785192300000,1785192300000,1785193200000,2026-07-27T22:45:00Z,DOWN,NO,,74.079,official-venue-resolution,f,f,f
xrp,xrp:1785192300000,1785192300000,1785193200000,2026-07-27T22:45:00Z,DOWN,NO,,1.0668,official-venue-resolution,f,f,f
bnb,bnb:1785193200000,1785193200000,1785194100000,2026-07-27T23:00:00Z,UP,YES,,566.54,official-venue-resolution,f,f,f
btc,btc:1785193200000,1785193200000,1785194100000,2026-07-27T23:00:00Z,UP,NO,,63757.34,official-venue-resolution,t,f,t
doge,doge:1785193200000,1785193200000,1785194100000,2026-07-27T23:00:00Z,DOWN,NO,,0.0703599,official-venue-resolution,f,f,f
eth,eth:1785193200000,1785193200000,1785194100000,2026-07-27T23:00:00Z,DOWN,NO,,1888.79,official-venue-resolution,f,f,f
hype,hype:1785193200000,1785193200000,1785194100000,2026-07-27T23:00:00Z,DOWN,NO,,56.0591,official-venue-resolution,f,f,f
sol,sol:1785193200000,1785193200000,1785194100000,2026-07-27T23:00:00Z,UP,NO,,74.0373,official-venue-resolution,t,f,t
xrp,xrp:1785193200000,1785193200000,1785194100000,2026-07-27T23:00:00Z,DOWN,NO,,1.065,official-venue-resolution,f,f,f
bnb,bnb:1785194100000,1785194100000,1785195000000,2026-07-27T23:15:00Z,UP,YES,,567.49,official-venue-resolution,f,f,f
btc,btc:1785194100000,1785194100000,1785195000000,2026-07-27T23:15:00Z,UP,YES,,63835.8,official-venue-resolution,f,f,f
doge,doge:1785194100000,1785194100000,1785195000000,2026-07-27T23:15:00Z,UP,YES,,0.0705717,official-venue-resolution,f,f,f
eth,eth:1785194100000,1785194100000,1785195000000,2026-07-27T23:15:00Z,UP,YES,,1891.93,official-venue-resolution,f,f,f
hype,hype:1785194100000,1785194100000,1785195000000,2026-07-27T23:15:00Z,UP,YES,,56.4284,official-venue-resolution,f,f,f
sol,sol:1785194100000,1785194100000,1785195000000,2026-07-27T23:15:00Z,UP,YES,,74.2455,official-venue-resolution,f,f,f
xrp,xrp:1785194100000,1785194100000,1785195000000,2026-07-27T23:15:00Z,UP,YES,,1.0654,official-venue-resolution,f,f,f
bnb,bnb:1785195000000,1785195000000,1785195900000,2026-07-27T23:30:00Z,DOWN,NO,,565.62,official-venue-resolution,f,f,f
btc,btc:1785195000000,1785195000000,1785195900000,2026-07-27T23:30:00Z,DOWN,NO,,63627.38,official-venue-resolution,f,f,f
doge,doge:1785195000000,1785195000000,1785195900000,2026-07-27T23:30:00Z,DOWN,NO,,0.070331,official-venue-resolution,f,f,f
eth,eth:1785195000000,1785195000000,1785195900000,2026-07-27T23:30:00Z,DOWN,NO,,1886.1,official-venue-resolution,f,f,f
hype,hype:1785195000000,1785195000000,1785195900000,2026-07-27T23:30:00Z,DOWN,NO,,55.8803,official-venue-resolution,f,f,f
sol,sol:1785195000000,1785195000000,1785195900000,2026-07-27T23:30:00Z,DOWN,NO,,73.9728,official-venue-resolution,f,f,f
xrp,xrp:1785195000000,1785195000000,1785195900000,2026-07-27T23:30:00Z,DOWN,NO,,1.0632,official-venue-resolution,f,f,f
bnb,bnb:1785195900000,1785195900000,1785196800000,2026-07-27T23:45:00Z,UP,YES,,565.94,official-venue-resolution,f,f,f
btc,btc:1785195900000,1785195900000,1785196800000,2026-07-27T23:45:00Z,UP,YES,,63703.28,official-venue-resolution,f,f,f
doge,doge:1785195900000,1785195900000,1785196800000,2026-07-27T23:45:00Z,DOWN,YES,,0.0703522,official-venue-resolution,t,t,f
eth,eth:1785195900000,1785195900000,1785196800000,2026-07-27T23:45:00Z,UP,YES,,1890.87,official-venue-resolution,f,f,f
hype,hype:1785195900000,1785195900000,1785196800000,2026-07-27T23:45:00Z,UP,YES,,56.0514,official-venue-resolution,f,f,f
sol,sol:1785195900000,1785195900000,1785196800000,2026-07-27T23:45:00Z,UP,YES,,74.1538,official-venue-resolution,f,f,f
xrp,xrp:1785195900000,1785195900000,1785196800000,2026-07-27T23:45:00Z,UP,YES,,1.0653,official-venue-resolution,f,f,f
bnb,bnb:1785196800000,1785196800000,1785197700000,2026-07-28T00:00:00Z,DOWN,NO,,565.44,official-venue-resolution,f,f,f
btc,btc:1785196800000,1785196800000,1785197700000,2026-07-28T00:00:00Z,DOWN,NO,,63585.35,official-venue-resolution,f,f,f
doge,doge:1785196800000,1785196800000,1785197700000,2026-07-28T00:00:00Z,UP,NO,,0.0702902,official-venue-resolution,t,f,t
eth,eth:1785196800000,1785196800000,1785197700000,2026-07-28T00:00:00Z,DOWN,NO,,1883.93,official-venue-resolution,f,f,f
hype,hype:1785196800000,1785196800000,1785197700000,2026-07-28T00:00:00Z,UP,NO,,56.0153,official-venue-resolution,t,f,t
sol,sol:1785196800000,1785196800000,1785197700000,2026-07-28T00:00:00Z,DOWN,NO,,73.9463,official-venue-resolution,f,f,f
xrp,xrp:1785196800000,1785196800000,1785197700000,2026-07-28T00:00:00Z,DOWN,NO,,1.0622,official-venue-resolution,f,f,f
bnb,bnb:1785197700000,1785197700000,1785198600000,2026-07-28T00:15:00Z,UP,YES,,565.88,official-venue-resolution,f,f,f
btc,btc:1785197700000,1785197700000,1785198600000,2026-07-28T00:15:00Z,UP,YES,,63631.54,official-venue-resolution,f,f,f
doge,doge:1785197700000,1785197700000,1785198600000,2026-07-28T00:15:00Z,UP,YES,,0.070359,official-venue-resolution,f,f,f
eth,eth:1785197700000,1785197700000,1785198600000,2026-07-28T00:15:00Z,DOWN,NO,,1881.26,official-venue-resolution,f,f,f
hype,hype:1785197700000,1785197700000,1785198600000,2026-07-28T00:15:00Z,DOWN,YES,,56.0618,official-venue-resolution,t,t,f
sol,sol:1785197700000,1785197700000,1785198600000,2026-07-28T00:15:00Z,DOWN,NO,,73.8918,official-venue-resolution,f,f,f
xrp,xrp:1785197700000,1785197700000,1785198600000,2026-07-28T00:15:00Z,UP,YES,,1.0626,official-venue-resolution,f,f,f
bnb,bnb:1785198600000,1785198600000,1785199500000,2026-07-28T00:30:00Z,UP,YES,,566.48,official-venue-resolution,f,f,f
btc,btc:1785198600000,1785198600000,1785199500000,2026-07-28T00:30:00Z,DOWN,NO,,63578.08,official-venue-resolution,f,f,f
doge,doge:1785198600000,1785198600000,1785199500000,2026-07-28T00:30:00Z,DOWN,NO,,0.0702916,official-venue-resolution,f,f,f
eth,eth:1785198600000,1785198600000,1785199500000,2026-07-28T00:30:00Z,UP,YES,,1883.79,official-venue-resolution,f,f,f
hype,hype:1785198600000,1785198600000,1785199500000,2026-07-28T00:30:00Z,UP,YES,,56.1966,official-venue-resolution,f,f,f
sol,sol:1785198600000,1785198600000,1785199500000,2026-07-28T00:30:00Z,DOWN,YES,,73.9322,official-venue-resolution,t,t,f
xrp,xrp:1785198600000,1785198600000,1785199500000,2026-07-28T00:30:00Z,DOWN,NO,,1.0623,official-venue-resolution,f,f,f
bnb,bnb:1785199500000,1785199500000,1785200400000,2026-07-28T00:45:00Z,DOWN,NO,,565.41,official-venue-resolution,f,f,f
btc,btc:1785199500000,1785199500000,1785200400000,2026-07-28T00:45:00Z,DOWN,NO,,63424.86,official-venue-resolution,f,f,f
doge,doge:1785199500000,1785199500000,1785200400000,2026-07-28T00:45:00Z,DOWN,NO,,0.0698597,official-venue-resolution,f,f,f
eth,eth:1785199500000,1785199500000,1785200400000,2026-07-28T00:45:00Z,DOWN,NO,,1877.14,official-venue-resolution,f,f,f
hype,hype:1785199500000,1785199500000,1785200400000,2026-07-28T00:45:00Z,DOWN,NO,,56.1339,official-venue-resolution,f,f,f
sol,sol:1785199500000,1785199500000,1785200400000,2026-07-28T00:45:00Z,DOWN,NO,,73.6413,official-venue-resolution,f,f,f
xrp,xrp:1785199500000,1785199500000,1785200400000,2026-07-28T00:45:00Z,DOWN,NO,,1.0582,official-venue-resolution,f,f,f
bnb,bnb:1785200400000,1785200400000,1785201300000,2026-07-28T01:00:00Z,DOWN,NO,,564.38,official-venue-resolution,f,f,f
btc,btc:1785200400000,1785200400000,1785201300000,2026-07-28T01:00:00Z,DOWN,NO,,63166.52,official-venue-resolution,f,f,f
doge,doge:1785200400000,1785200400000,1785201300000,2026-07-28T01:00:00Z,DOWN,NO,,0.0696304,official-venue-resolution,f,f,f
eth,eth:1785200400000,1785200400000,1785201300000,2026-07-28T01:00:00Z,DOWN,NO,,1874.42,official-venue-resolution,f,f,f
hype,hype:1785200400000,1785200400000,1785201300000,2026-07-28T01:00:00Z,DOWN,NO,,55.8212,official-venue-resolution,f,f,f
sol,sol:1785200400000,1785200400000,1785201300000,2026-07-28T01:00:00Z,DOWN,NO,,73.2253,official-venue-resolution,f,f,f
xrp,xrp:1785200400000,1785200400000,1785201300000,2026-07-28T01:00:00Z,UP,YES,,1.0584,official-venue-resolution,f,f,f
bnb,bnb:1785201300000,1785201300000,1785202200000,2026-07-28T01:15:00Z,UP,YES,,565.53,official-venue-resolution,f,f,f
btc,btc:1785201300000,1785201300000,1785202200000,2026-07-28T01:15:00Z,UP,YES,,63255.52,official-venue-resolution,f,f,f
doge,doge:1785201300000,1785201300000,1785202200000,2026-07-28T01:15:00Z,UP,YES,,0.0697456,official-venue-resolution,f,f,f
eth,eth:1785201300000,1785201300000,1785202200000,2026-07-28T01:15:00Z,UP,YES,,1876.7,official-venue-resolution,f,f,f
hype,hype:1785201300000,1785201300000,1785202200000,2026-07-28T01:15:00Z,UP,YES,,56.1081,official-venue-resolution,f,f,f
sol,sol:1785201300000,1785201300000,1785202200000,2026-07-28T01:15:00Z,UP,YES,,73.3078,official-venue-resolution,f,f,f
xrp,xrp:1785201300000,1785201300000,1785202200000,2026-07-28T01:15:00Z,UP,YES,,1.0595,official-venue-resolution,f,f,f
bnb,bnb:1785202200000,1785202200000,1785203100000,2026-07-28T01:30:00Z,DOWN,NO,,565.25,official-venue-resolution,f,f,f
btc,btc:1785202200000,1785202200000,1785203100000,2026-07-28T01:30:00Z,DOWN,NO,,63140.94,official-venue-resolution,f,f,f
doge,doge:1785202200000,1785202200000,1785203100000,2026-07-28T01:30:00Z,DOWN,NO,,0.0696808,official-venue-resolution,f,f,f
eth,eth:1785202200000,1785202200000,1785203100000,2026-07-28T01:30:00Z,DOWN,NO,,1874.09,official-venue-resolution,f,f,f
hype,hype:1785202200000,1785202200000,1785203100000,2026-07-28T01:30:00Z,UP,YES,,56.2289,official-venue-resolution,f,f,f
sol,sol:1785202200000,1785202200000,1785203100000,2026-07-28T01:30:00Z,DOWN,NO,,73.2097,official-venue-resolution,f,f,f
xrp,xrp:1785202200000,1785202200000,1785203100000,2026-07-28T01:30:00Z,DOWN,NO,,1.058,official-venue-resolution,f,f,f
bnb,bnb:1785203100000,1785203100000,1785204000000,2026-07-28T01:45:00Z,DOWN,NO,,564.95,official-venue-resolution,f,f,f
btc,btc:1785203100000,1785203100000,1785204000000,2026-07-28T01:45:00Z,UP,YES,,63170.4,official-venue-resolution,f,f,f
doge,doge:1785203100000,1785203100000,1785204000000,2026-07-28T01:45:00Z,DOWN,YES,,0.0696877,official-venue-resolution,t,t,f
eth,eth:1785203100000,1785203100000,1785204000000,2026-07-28T01:45:00Z,UP,YES,,1874.27,official-venue-resolution,f,f,f
hype,hype:1785203100000,1785203100000,1785204000000,2026-07-28T01:45:00Z,UP,YES,,56.2422,official-venue-resolution,f,f,f
sol,sol:1785203100000,1785203100000,1785204000000,2026-07-28T01:45:00Z,DOWN,NO,,73.144,official-venue-resolution,f,f,f
xrp,xrp:1785203100000,1785203100000,1785204000000,2026-07-28T01:45:00Z,DOWN,NO,,1.0572,official-venue-resolution,f,f,f
bnb,bnb:1785204000000,1785204000000,1785204900000,2026-07-28T02:00:00Z,DOWN,NO,,564.76,official-venue-resolution,f,f,f
btc,btc:1785204000000,1785204000000,1785204900000,2026-07-28T02:00:00Z,UP,YES,,63199.04,official-venue-resolution,f,f,f
doge,doge:1785204000000,1785204000000,1785204900000,2026-07-28T02:00:00Z,UP,YES,,0.0698536,official-venue-resolution,f,f,f
eth,eth:1785204000000,1785204000000,1785204900000,2026-07-28T02:00:00Z,UP,YES,,1875.51,official-venue-resolution,f,f,f
hype,hype:1785204000000,1785204000000,1785204900000,2026-07-28T02:00:00Z,UP,YES,,56.3843,official-venue-resolution,f,f,f
sol,sol:1785204000000,1785204000000,1785204900000,2026-07-28T02:00:00Z,UP,YES,,73.2565,official-venue-resolution,f,f,f
xrp,xrp:1785204000000,1785204000000,1785204900000,2026-07-28T02:00:00Z,UP,YES,,1.0576,official-venue-resolution,f,f,f
bnb,bnb:1785204900000,1785204900000,1785205800000,2026-07-28T02:15:00Z,UP,YES,,564.98,official-venue-resolution,f,f,f
btc,btc:1785204900000,1785204900000,1785205800000,2026-07-28T02:15:00Z,DOWN,NO,,63179.44,official-venue-resolution,f,f,f
doge,doge:1785204900000,1785204900000,1785205800000,2026-07-28T02:15:00Z,UP,YES,,0.0700021,official-venue-resolution,f,f,f
eth,eth:1785204900000,1785204900000,1785205800000,2026-07-28T02:15:00Z,UP,YES,,1876.3,official-venue-resolution,f,f,f
hype,hype:1785204900000,1785204900000,1785205800000,2026-07-28T02:15:00Z,DOWN,NO,,56.2876,official-venue-resolution,f,f,f
sol,sol:1785204900000,1785204900000,1785205800000,2026-07-28T02:15:00Z,UP,YES,,73.3198,official-venue-resolution,f,f,f
xrp,xrp:1785204900000,1785204900000,1785205800000,2026-07-28T02:15:00Z,UP,YES,,1.0578,official-venue-resolution,f,f,f
bnb,bnb:1785205800000,1785205800000,1785206700000,2026-07-28T02:30:00Z,DOWN,NO,,564.42,official-venue-resolution,f,f,f
btc,btc:1785205800000,1785205800000,1785206700000,2026-07-28T02:30:00Z,DOWN,NO,,63073.16,official-venue-resolution,f,f,f
doge,doge:1785205800000,1785205800000,1785206700000,2026-07-28T02:30:00Z,UP,YES,,0.0700619,official-venue-resolution,f,f,f
eth,eth:1785205800000,1785205800000,1785206700000,2026-07-28T02:30:00Z,DOWN,NO,,1873.26,official-venue-resolution,f,f,f
hype,hype:1785205800000,1785205800000,1785206700000,2026-07-28T02:30:00Z,DOWN,NO,,55.8523,official-venue-resolution,f,f,f
sol,sol:1785205800000,1785205800000,1785206700000,2026-07-28T02:30:00Z,DOWN,NO,,73.2042,official-venue-resolution,f,f,f
xrp,xrp:1785205800000,1785205800000,1785206700000,2026-07-28T02:30:00Z,DOWN,NO,,1.0564,official-venue-resolution,f,f,f
bnb,bnb:1785206700000,1785206700000,1785207600000,2026-07-28T02:45:00Z,UP,YES,,564.94,official-venue-resolution,f,f,f
btc,btc:1785206700000,1785206700000,1785207600000,2026-07-28T02:45:00Z,UP,YES,,63124.48,official-venue-resolution,f,f,f
doge,doge:1785206700000,1785206700000,1785207600000,2026-07-28T02:45:00Z,DOWN,YES,,0.070141,official-venue-resolution,t,t,f
eth,eth:1785206700000,1785206700000,1785207600000,2026-07-28T02:45:00Z,UP,YES,,1874.5,official-venue-resolution,f,f,f
hype,hype:1785206700000,1785206700000,1785207600000,2026-07-28T02:45:00Z,DOWN,NO,,55.812,official-venue-resolution,f,f,f
sol,sol:1785206700000,1785206700000,1785207600000,2026-07-28T02:45:00Z,UP,YES,,73.3197,official-venue-resolution,f,f,f
xrp,xrp:1785206700000,1785206700000,1785207600000,2026-07-28T02:45:00Z,UP,YES,,1.0569,official-venue-resolution,f,f,f
bnb,bnb:1785207600000,1785207600000,1785208500000,2026-07-28T03:00:00Z,UP,YES,,565.26,official-venue-resolution,f,f,f
btc,btc:1785207600000,1785207600000,1785208500000,2026-07-28T03:00:00Z,UP,YES,,63210.47,official-venue-resolution,f,f,f
doge,doge:1785207600000,1785207600000,1785208500000,2026-07-28T03:00:00Z,DOWN,NO,,0.0699562,official-venue-resolution,f,f,f
eth,eth:1785207600000,1785207600000,1785208500000,2026-07-28T03:00:00Z,UP,YES,,1875.49,official-venue-resolution,f,f,f
hype,hype:1785207600000,1785207600000,1785208500000,2026-07-28T03:00:00Z,UP,YES,,55.9321,official-venue-resolution,f,f,f
